product_id,product_name,category,subcategory,launch_date,discontinued_date,unit_cost,unit_price,supplier_id,manufacturing_location_id
P10932,Owner,Identify,Such,2020-05-09,2024-08-07,32.53,759.68,S10932,M10932
P10933,Bit,Road,Provide,2017-09-13,2024-03-10,310.15,637.23,S10933,M10933
P10934,Create,Us,Everybody,2021-07-08,2027-11-18,433.56,946.99,S10934,M10934
P10935,Probably,Stop,Whole,2020-01-04,2024-12-27,28.15,706.31,S10935,M10935
P10936,Join,Wall,Protect,2021-11-03,2024-08-06,381.7,593.41,S10936,M10936
P10937,Cold,Front,Total,2016-11-09,2027-09-09,341.23,803.47,S10937,M10937
P10938,Still,White,Garden,2022-12-01,2025-01-11,113.96,976.12,S10938,M10938
P10939,Crime,Although,Surface,2018-08-05,2026-09-02,349.82,568.84,S10939,M10939
P10940,My,Cut,Generation,2016-03-29,2026-10-04,86.46,765.81,S10940,M10940
P10941,Opportunity,Soon,Social,2019-07-18,2028-11-03,310.78,875.89,S10941,M10941
P10942,Reality,This,Response,2014-07-04,2027-09-20,155.13,794.71,S10942,M10942
P10943,Trouble,For,Knowledge,2015-09-12,2027-07-22,232.2,756.44,S10943,M10943
P10944,Tend,Both,Capital,2020-07-01,2026-10-28,363.5,774.17,S10944,M10944
P10945,Hundred,Something,Myself,2016-05-15,2027-08-04,337.25,930.16,S10945,M10945
P10946,Read,Such,Case,2019-01-27,2026-09-10,124.02,759.79,S10946,M10946
P10947,Recognize,Any,Toward,2016-07-13,2027-07-31,355.62,784.73,S10947,M10947
P10948,Sign,Language,Seek,2019-01-07,2027-04-20,47.1,767.99,S10948,M10948
P10949,Southern,Religious,Recently,2023-09-14,2027-01-08,470.38,766.1,S10949,M10949
P10950,Provide,More,Bag,2015-06-21,2024-05-31,464.76,802.96,S10950,M10950
P10951,Want,Result,West,2018-06-29,2024-04-17,263.0,686.1,S10951,M10951
P10952,Only,Artist,Stage,2019-09-27,2024-02-13,371.95,546.13,S10952,M10952
P10953,Sense,Specific,While,2020-10-24,2028-05-10,314.5,759.51,S10953,M10953
P10954,Term,Wide,Husband,2021-01-26,2028-10-05,402.28,541.52,S10954,M10954
P10955,Husband,Let,Certain,2021-09-26,2028-12-05,446.07,952.34,S10955,M10955
P10956,Hope,Concern,Capital,2015-04-06,2024-09-04,97.62,735.95,S10956,M10956
P10957,Guess,Past,Two,2018-01-25,2024-09-11,316.72,909.19,S10957,M10957
P10958,Long,Good,Father,2023-04-11,2025-08-09,352.92,659.78,S10958,M10958
P10959,Where,They,Tax,2017-11-27,2028-03-17,98.89,800.51,S10959,M10959
P10960,See,Million,Personal,2020-11-03,2025-10-15,323.44,764.89,S10960,M10960
P10961,Fear,Yeah,Race,2022-12-07,2027-11-20,192.14,585.16,S10961,M10961
P10962,Water,Natural,Yes,2019-09-03,2027-05-01,213.32,585.1,S10962,M10962
P10963,Physical,Common,Agent,2020-11-26,2028-08-08,46.35,827.39,S10963,M10963
P10964,Rich,Election,Probably,2019-09-19,2026-02-08,238.46,601.42,S10964,M10964
P10965,Bring,Off,Message,2016-09-02,2026-05-31,216.05,840.64,S10965,M10965
P10966,Ground,According,From,2015-07-18,2025-10-28,379.93,687.61,S10966,M10966
P10967,Hand,Participant,Writer,2015-03-14,2026-05-08,77.53,769.61,S10967,M10967
P10968,Determine,Full,Cut,2019-10-29,2024-07-08,284.16,600.92,S10968,M10968
P10969,Threat,Visit,Capital,2016-03-03,2027-03-14,428.03,624.75,S10969,M10969
P10970,Seek,Before,Range,2015-04-11,2027-07-18,445.0,600.85,S10970,M10970
P10971,Congress,Present,Identify,2014-10-29,2025-07-29,211.08,843.16,S10971,M10971
P10972,Their,Small,Art,2014-05-04,2024-08-24,62.38,695.53,S10972,M10972
P10973,See,Or,Use,2020-02-29,2027-02-08,289.8,968.55,S10973,M10973
P10974,Suffer,Up,Year,2014-09-24,2025-04-13,325.16,805.46,S10974,M10974
P10975,Yes,Return,Baby,2019-02-12,2024-09-15,81.23,649.57,S10975,M10975
P10976,Finally,Probably,Store,2022-08-05,2024-10-21,187.74,761.12,S10976,M10976
P10977,Stock,Although,Consumer,2016-09-23,2026-02-07,226.47,643.55,S10977,M10977
P10978,Black,Direction,Father,2015-02-15,2024-10-07,36.36,808.72,S10978,M10978
P10979,Operation,Nearly,Institution,2014-11-03,2025-06-25,11.72,670.27,S10979,M10979
P10980,They,Degree,Look,2019-06-24,2027-04-19,406.87,906.93,S10980,M10980
P10981,Cause,Generation,Trouble,2015-11-18,2025-03-13,20.19,861.37,S10981,M10981
P10982,Fill,Edge,Pressure,2020-05-17,2027-11-04,347.96,786.09,S10982,M10982
P10983,Particular,Suggest,Major,2018-07-02,2028-01-14,424.17,506.6,S10983,M10983
P10984,Happy,Heavy,Animal,2017-06-15,2026-02-19,20.42,778.05,S10984,M10984
P10985,Century,Role,Allow,2019-08-19,2028-07-06,244.49,818.83,S10985,M10985
P10986,Minute,Very,Plan,2018-07-23,2025-11-01,486.81,806.28,S10986,M10986
P10987,Administration,Success,Quickly,2016-08-16,2025-01-05,130.86,730.03,S10987,M10987
P10988,Into,Dream,Tend,2021-10-23,2026-09-30,249.69,959.21,S10988,M10988
P10989,Forget,Occur,Maybe,2020-07-25,2027-02-17,382.41,573.42,S10989,M10989
P10990,Surface,Particular,Star,2019-08-10,2028-08-22,176.9,822.44,S10990,M10990
P10991,Add,List,Person,2015-12-02,2027-10-30,218.56,806.78,S10991,M10991
P10992,Management,City,Activity,2016-09-02,2027-10-19,218.61,942.1,S10992,M10992
P10993,Action,From,Huge,2014-11-02,2025-12-10,117.87,514.33,S10993,M10993
P10994,Start,Through,Republican,2018-04-30,2027-12-19,446.18,552.94,S10994,M10994
P10995,Here,Field,Professor,2020-07-29,2026-01-31,79.01,514.17,S10995,M10995
P10996,Worry,Baby,Miss,2024-01-22,2026-08-06,33.36,758.21,S10996,M10996
P10997,Along,Save,Order,2019-12-02,2026-01-25,273.78,692.39,S10997,M10997
P10998,Policy,Cover,Listen,2019-12-13,2025-11-13,269.49,883.87,S10998,M10998
P10999,Gun,Certainly,Meeting,2019-02-25,2028-09-22,67.78,963.87,S10999,M10999
P11000,Evening,But,Health,2017-01-12,2026-08-30,411.36,952.41,S11000,M11000
P11001,Personal,Analysis,Take,2014-06-07,2024-10-11,271.32,977.18,S11001,M11001
P11002,Eye,Such,Spend,2019-09-09,2024-09-30,86.88,720.2,S11002,M11002
P11003,Move,Second,Wrong,2018-06-04,2028-02-04,240.84,687.24,S11003,M11003
P11004,Race,Care,Say,2022-10-14,2027-07-13,159.5,800.01,S11004,M11004
P11005,My,Yourself,Election,2020-01-08,2028-05-19,362.26,807.21,S11005,M11005
P11006,Network,Others,Ahead,2014-04-20,2027-01-29,340.4,916.2,S11006,M11006
P11007,Interest,Opportunity,Military,2019-04-23,2028-03-08,325.33,630.61,S11007,M11007
P11008,Word,Against,Without,2021-12-29,2028-10-05,28.45,845.77,S11008,M11008
P11009,Decade,Magazine,Try,2019-01-23,2028-06-03,428.94,683.37,S11009,M11009
P11010,Employee,Theory,Foot,2021-10-26,2027-11-23,176.43,710.68,S11010,M11010
P11011,This,Reality,National,2018-11-09,2026-11-28,113.06,744.74,S11011,M11011
P11012,Reflect,Black,Present,2017-02-05,2026-11-06,314.77,631.59,S11012,M11012
P11013,Since,Size,Rate,2017-03-05,2025-08-10,158.36,685.04,S11013,M11013
P11014,Public,Because,International,2016-04-14,2024-08-22,21.39,558.44,S11014,M11014
P11015,No,Land,Hair,2019-05-07,2027-04-02,151.75,659.97,S11015,M11015
P11016,Site,Require,Law,2019-11-13,2024-09-16,360.43,619.2,S11016,M11016
P11017,Air,In,Society,2017-04-03,2026-08-12,226.33,667.77,S11017,M11017
P11018,Investment,Right,Poor,2015-04-25,2024-12-25,499.57,673.46,S11018,M11018
P11019,Upon,Total,Morning,2014-07-24,2026-04-29,224.07,633.31,S11019,M11019
P11020,Relationship,Cover,Power,2015-06-14,2025-04-25,217.32,740.06,S11020,M11020
P11021,Line,Pm,Main,2022-10-28,2028-11-20,243.43,899.26,S11021,M11021
P11022,Speak,Impact,Mission,2020-03-20,2028-05-18,190.63,866.15,S11022,M11022
P11023,Whatever,Send,War,2014-03-21,2025-10-17,83.18,958.93,S11023,M11023
P11024,Hot,Win,Read,2016-04-21,2024-03-03,388.34,834.6,S11024,M11024
P11025,Outside,Four,Throughout,2024-01-21,2027-08-25,398.65,574.1,S11025,M11025
P11026,Treatment,Eye,Report,2016-12-06,2028-04-20,331.85,743.54,S11026,M11026
P11027,Career,Wish,Within,2016-10-09,2028-09-24,355.19,924.8,S11027,M11027
P11028,Forward,Up,Capital,2018-04-02,2027-02-14,63.06,699.16,S11028,M11028
P11029,Since,Kitchen,Power,2016-06-13,2026-08-01,459.78,876.21,S11029,M11029
P11030,Expect,Development,Candidate,2021-09-17,2025-08-17,345.85,891.59,S11030,M11030
P11031,Realize,Mission,Attack,2019-05-05,2028-03-24,454.28,645.96,S11031,M11031
P11032,Either,Floor,Result,2019-11-14,2028-03-02,448.9,809.96,S11032,M11032
P11033,Each,Know,Model,2020-11-23,2025-09-05,336.21,691.75,S11033,M11033
P11034,Who,Success,Special,2023-08-02,2026-03-19,60.24,700.23,S11034,M11034
P11035,Service,Brother,Turn,2017-11-05,2028-10-12,275.05,562.06,S11035,M11035
P11036,What,Suffer,Much,2015-08-18,2028-02-17,191.08,749.14,S11036,M11036
P11037,Mrs,Guy,Arm,2020-11-18,2028-08-17,350.14,620.21,S11037,M11037
P11038,Develop,Task,Source,2017-06-08,2028-02-18,54.92,601.64,S11038,M11038
P11039,Pressure,Young,Themselves,2015-09-03,2026-04-28,175.33,616.92,S11039,M11039
P11040,Evidence,Word,Others,2016-11-06,2024-10-22,102.85,803.57,S11040,M11040
P11041,Friend,Work,Special,2017-03-22,2026-04-07,145.16,694.96,S11041,M11041
P11042,Company,Help,Large,2023-09-10,2026-09-02,323.56,806.55,S11042,M11042
P11043,Attack,Discover,Seat,2016-09-11,2027-01-07,471.24,516.39,S11043,M11043
P11044,Beautiful,Water,Modern,2014-04-07,2027-08-01,491.5,998.04,S11044,M11044
P11045,Child,Money,Beyond,2024-01-05,2025-04-07,450.46,514.7,S11045,M11045
P11046,Whom,Citizen,Model,2014-04-27,2026-08-25,495.81,952.08,S11046,M11046
P11047,Wait,Leg,In,2015-09-25,2028-11-23,408.64,531.92,S11047,M11047
P11048,Policy,Site,Response,2021-10-22,2027-05-17,437.75,975.45,S11048,M11048
P11049,Read,List,Beautiful,2022-06-22,2027-06-26,38.22,612.78,S11049,M11049
P11050,Either,Respond,President,2014-07-04,2028-10-01,34.49,613.02,S11050,M11050
P11051,Pass,Tonight,Offer,2016-08-06,2025-01-02,156.26,631.83,S11051,M11051
P11052,Store,Decade,Garden,2021-10-12,2028-07-04,400.18,903.42,S11052,M11052
P11053,Sound,Stage,Free,2017-08-11,2026-11-20,237.94,670.4,S11053,M11053
P11054,Type,Over,Memory,2016-02-02,2026-01-21,422.7,697.43,S11054,M11054
P11055,Your,Tv,When,2021-07-15,2027-11-05,437.46,845.74,S11055,M11055
P11056,Tell,Nice,Pass,2022-10-27,2026-03-31,279.56,905.59,S11056,M11056
P11057,Until,Fear,Cultural,2016-03-28,2026-12-16,291.32,637.5,S11057,M11057
P11058,Successful,Another,Himself,2023-07-26,2024-10-19,375.7,910.21,S11058,M11058
P11059,Clearly,Soon,Every,2018-09-11,2025-09-20,450.67,530.57,S11059,M11059
P11060,Offer,Magazine,Light,2022-09-06,2027-11-30,331.74,742.0,S11060,M11060
P11061,Never,Else,Product,2016-09-16,2024-09-14,437.69,827.62,S11061,M11061
P11062,Finish,Raise,Bring,2015-10-21,2024-09-11,279.64,780.85,S11062,M11062
P11063,Least,Next,Fall,2017-09-03,2028-12-30,65.2,640.08,S11063,M11063
P11064,Vote,Particular,Shake,2017-09-11,2025-07-26,430.13,960.12,S11064,M11064
P11065,Drop,Occur,Consumer,2017-09-07,2025-08-24,59.2,650.0,S11065,M11065
P11066,Tv,Suggest,Fast,2020-12-18,2026-05-26,482.1,906.25,S11066,M11066
P11067,Health,Media,Prove,2020-01-02,2026-04-18,469.27,992.33,S11067,M11067
P11068,Word,Space,Woman,2018-11-16,2028-09-02,438.95,607.51,S11068,M11068
P11069,Computer,Vote,I,2014-06-02,2027-11-11,155.58,993.98,S11069,M11069
P11070,Manage,Environmental,Image,2020-08-26,2025-10-16,442.26,831.06,S11070,M11070
P11071,May,Black,Put,2017-06-10,2027-04-25,161.7,911.57,S11071,M11071
P11072,Rule,Change,Official,2022-01-28,2026-03-07,194.98,880.62,S11072,M11072
P11073,Need,Concern,Make,2020-02-23,2026-02-10,192.94,504.32,S11073,M11073
P11074,Adult,Idea,Way,2023-05-13,2024-12-02,194.68,704.06,S11074,M11074
P11075,Become,Per,Skin,2020-06-10,2025-11-13,58.45,514.09,S11075,M11075
P11076,Forget,Turn,Stock,2017-09-27,2025-03-01,459.93,604.87,S11076,M11076
P11077,Everyone,Speak,Seat,2015-09-03,2027-08-31,288.31,842.17,S11077,M11077
P11078,Local,Future,Democrat,2020-07-24,2024-10-11,346.97,908.68,S11078,M11078
P11079,Three,Also,Natural,2020-12-05,2025-05-06,166.84,738.67,S11079,M11079
P11080,Commercial,Simply,Hotel,2014-07-21,2028-03-10,121.72,629.25,S11080,M11080
P11081,Compare,Present,Maybe,2016-09-13,2028-04-12,128.22,702.92,S11081,M11081
P11082,Tv,Option,Development,2019-12-28,2024-09-15,45.1,685.22,S11082,M11082
P11083,Still,Win,Fight,2020-08-14,2026-04-23,123.95,557.66,S11083,M11083
P11084,Side,First,Himself,2023-04-19,2024-08-22,306.75,857.51,S11084,M11084
P11085,How,Arrive,Appear,2023-12-14,2025-03-15,70.75,967.08,S11085,M11085
P11086,Deep,Population,Pm,2015-10-07,2028-12-08,180.29,716.0,S11086,M11086
P11087,Image,Shake,Include,2021-06-03,2025-11-03,309.62,740.46,S11087,M11087
P11088,Social,Former,Finish,2021-02-17,2026-04-18,280.11,847.26,S11088,M11088
P11089,Record,We,American,2016-02-23,2027-05-15,441.29,936.99,S11089,M11089
P11090,Probably,Himself,Respond,2018-03-02,2028-12-05,167.84,771.04,S11090,M11090
P11091,Sing,Serious,Table,2020-03-09,2025-04-08,162.25,711.26,S11091,M11091
P11092,Until,Tv,Fine,2015-07-13,2027-04-11,491.78,920.93,S11092,M11092
P11093,Knowledge,Pattern,Almost,2016-12-05,2026-11-15,302.94,922.87,S11093,M11093
P11094,Off,Force,Tv,2015-05-27,2028-09-01,369.79,575.43,S11094,M11094
P11095,Expert,Message,Theory,2015-03-03,2024-07-12,404.31,807.48,S11095,M11095
P11096,Receive,Song,Hundred,2016-02-12,2027-03-09,52.43,665.7,S11096,M11096
P11097,Skin,Would,Manager,2018-11-28,2027-12-09,337.18,796.22,S11097,M11097
P11098,Color,Long,Role,2022-11-19,2028-05-09,25.82,837.55,S11098,M11098
P11099,Eat,Stay,Once,2022-03-08,2025-09-29,65.13,981.38,S11099,M11099
P11100,History,Style,Interview,2018-08-18,2027-05-16,66.74,619.79,S11100,M11100
P11101,Both,Edge,Note,2016-09-28,2024-06-20,490.6,915.56,S11101,M11101
P11102,Shoulder,A,Appear,2015-12-07,2028-11-15,457.46,949.0,S11102,M11102
P11103,Protect,Happen,Point,2022-01-07,2027-03-27,225.16,992.69,S11103,M11103
P11104,Reason,Why,Husband,2020-12-23,2028-11-09,380.92,781.34,S11104,M11104
P11105,Practice,Late,Fight,2019-04-04,2025-07-21,48.61,984.44,S11105,M11105
P11106,Staff,Involve,Sound,2022-07-15,2027-02-27,481.83,708.36,S11106,M11106
P11107,Create,Executive,Hot,2019-05-14,2025-08-22,215.87,831.74,S11107,M11107
P11108,Clearly,Along,Project,2023-03-12,2028-09-12,416.45,906.46,S11108,M11108
P11109,Check,Stage,Figure,2014-05-17,2029-01-17,291.08,742.65,S11109,M11109
P11110,Whatever,Learn,Recent,2020-01-26,2026-05-02,399.45,867.1,S11110,M11110
P11111,Over,Read,One,2022-08-07,2026-02-02,236.68,610.57,S11111,M11111
P11112,Democratic,Develop,Law,2021-08-11,2025-03-07,157.81,658.33,S11112,M11112
P11113,Unit,West,Finally,2014-04-17,2026-02-18,285.87,686.0,S11113,M11113
P11114,Analysis,Painting,Create,2016-07-13,2027-01-25,235.51,751.29,S11114,M11114
P11115,Career,Discover,Personal,2019-06-17,2027-04-08,136.77,693.15,S11115,M11115
P11116,Several,Better,Prove,2017-05-16,2026-03-21,340.88,995.62,S11116,M11116
P11117,Poor,Score,Land,2015-09-19,2026-11-30,315.93,833.76,S11117,M11117
P11118,Especially,Laugh,Majority,2021-01-15,2025-09-16,256.33,726.66,S11118,M11118
P11119,Quite,Happen,Certainly,2023-05-23,2024-12-14,123.65,803.96,S11119,M11119
P11120,Phone,His,Help,2017-10-22,2027-05-13,125.46,981.43,S11120,M11120
P11121,Degree,Reach,Successful,2015-11-27,2028-04-30,17.38,856.46,S11121,M11121
P11122,Consumer,Usually,Detail,2018-03-25,2024-12-20,498.47,529.2,S11122,M11122
P11123,The,Authority,Senior,2020-10-21,2026-06-12,410.03,551.48,S11123,M11123
P11124,Fact,Various,Range,2018-04-02,2028-09-16,84.09,974.71,S11124,M11124
P11125,Current,Right,Start,2021-11-04,2024-01-28,482.85,509.75,S11125,M11125
P11126,Tax,Onto,Top,2016-05-16,2024-10-30,151.34,504.69,S11126,M11126
P11127,Maintain,Factor,Our,2021-05-15,2027-07-02,479.29,729.25,S11127,M11127
P11128,Protect,Well,Song,2017-11-05,2028-05-23,228.02,882.0,S11128,M11128
P11129,Fact,Door,Green,2018-04-11,2025-01-24,141.17,744.77,S11129,M11129
P11130,Factor,Pressure,Return,2021-08-09,2029-01-10,192.33,921.21,S11130,M11130
P11131,Direction,Increase,Prevent,2020-07-30,2024-12-09,465.95,763.79,S11131,M11131
P11132,Road,Chance,Simple,2016-01-22,2027-12-22,268.74,838.42,S11132,M11132
P11133,Stay,Lose,Office,2021-01-11,2024-06-27,385.72,770.53,S11133,M11133
P11134,Tend,Ever,Trial,2020-01-22,2026-01-17,427.43,519.62,S11134,M11134
P11135,Least,Despite,Difficult,2016-05-10,2026-08-03,264.63,949.1,S11135,M11135
P11136,Strategy,Until,Popular,2016-03-25,2026-09-05,19.54,590.93,S11136,M11136
P11137,During,Positive,Consider,2020-09-28,2027-10-06,268.82,783.51,S11137,M11137
P11138,Note,Model,Seat,2018-09-05,2024-10-02,39.49,610.97,S11138,M11138
P11139,Very,Administration,Benefit,2018-10-22,2024-12-02,299.92,810.86,S11139,M11139
P11140,Upon,Spring,After,2015-07-15,2026-11-27,368.16,664.72,S11140,M11140
P11141,Feel,Scene,Easy,2019-06-15,2026-05-28,381.47,759.97,S11141,M11141
P11142,Senior,Rate,Whose,2016-06-07,2026-05-13,191.21,693.78,S11142,M11142
P11143,Investment,Try,Consider,2016-09-20,2025-06-02,389.01,656.53,S11143,M11143
P11144,Least,Open,Interesting,2020-03-15,2024-05-03,32.84,899.2,S11144,M11144
P11145,Ahead,Great,Live,2018-02-27,2027-05-21,404.39,889.85,S11145,M11145
P11146,One,Maybe,Light,2023-10-23,2027-03-13,167.41,940.63,S11146,M11146
P11147,Subject,General,Explain,2020-02-11,2028-02-24,289.05,732.71,S11147,M11147
P11148,Expert,Share,Go,2014-03-02,2026-06-15,390.88,997.06,S11148,M11148
P11149,Since,Bit,Picture,2017-08-05,2026-08-21,381.97,573.86,S11149,M11149
P11150,Far,Science,Usually,2016-02-29,2026-07-11,374.47,786.19,S11150,M11150
P11151,Item,Drive,Yard,2017-09-20,2027-03-05,217.24,872.07,S11151,M11151
P11152,City,Notice,Break,2020-01-21,2025-10-04,294.7,689.6,S11152,M11152
P11153,Lay,Hospital,Forward,2018-07-27,2025-01-27,485.54,969.69,S11153,M11153
P11154,Yard,Treatment,Action,2014-02-09,2028-01-21,289.65,559.99,S11154,M11154
P11155,Goal,Everyone,Indeed,2020-01-26,2025-07-07,485.1,811.33,S11155,M11155
P11156,Discover,Rise,Likely,2020-04-22,2028-01-17,426.66,929.23,S11156,M11156
P11157,Network,Join,Place,2019-08-02,2026-06-04,150.13,507.55,S11157,M11157
P11158,Effect,Size,More,2021-05-07,2025-12-20,139.49,652.82,S11158,M11158
P11159,Vote,Mission,Food,2023-04-26,2027-09-17,206.49,589.2,S11159,M11159
P11160,Various,With,Magazine,2014-05-22,2026-10-27,17.24,787.57,S11160,M11160
P11161,Environmental,Finish,Pull,2023-05-07,2026-11-01,58.15,617.43,S11161,M11161
P11162,Open,Economy,Black,2016-12-20,2029-01-11,40.79,620.03,S11162,M11162
P11163,Within,Very,Difference,2014-03-21,2028-10-06,205.37,712.58,S11163,M11163
P11164,Trial,Toward,Animal,2021-03-16,2028-02-24,429.67,591.79,S11164,M11164
P11165,Those,Provide,Night,2016-07-21,2025-10-11,75.5,580.11,S11165,M11165
P11166,Study,Structure,Radio,2023-11-03,2026-02-15,109.44,504.21,S11166,M11166
P11167,Newspaper,Be,Like,2022-09-25,2027-10-25,387.18,560.51,S11167,M11167
P11168,Least,Cell,Century,2020-11-21,2024-05-27,465.84,669.98,S11168,M11168
P11169,Either,Hospital,Successful,2020-02-24,2025-02-17,286.8,880.07,S11169,M11169
P11170,Offer,Media,Throw,2022-06-23,2028-11-21,198.48,936.93,S11170,M11170
P11171,Meeting,Key,National,2016-07-16,2028-02-21,233.86,641.8,S11171,M11171
P11172,Claim,Contain,Old,2018-12-14,2024-06-25,460.74,787.32,S11172,M11172
P11173,Painting,Pay,Fund,2018-02-04,2027-05-26,450.48,818.53,S11173,M11173
P11174,Two,Same,Economy,2015-01-24,2026-06-19,305.28,627.87,S11174,M11174
P11175,Difference,Community,Test,2022-02-16,2027-04-20,404.81,838.61,S11175,M11175
P11176,Station,Act,Prove,2015-05-01,2025-09-21,480.26,796.33,S11176,M11176
P11177,Yes,Policy,Meeting,2016-10-22,2025-03-04,174.26,826.28,S11177,M11177
P11178,Structure,Seven,As,2023-11-11,2028-01-20,47.31,913.51,S11178,M11178
P11179,Employee,Action,Customer,2022-03-28,2028-04-04,47.69,667.44,S11179,M11179
P11180,Recent,While,Director,2020-08-22,2026-11-19,56.47,968.24,S11180,M11180
P11181,Talk,Range,Shake,2022-08-11,2027-03-09,386.93,547.53,S11181,M11181
P11182,Image,Radio,Half,2019-10-02,2024-05-04,409.54,771.89,S11182,M11182
P11183,This,Sometimes,Popular,2023-06-08,2026-12-29,162.29,748.41,S11183,M11183
P11184,Policy,Black,Most,2017-01-29,2025-12-02,120.4,935.88,S11184,M11184
P11185,Street,Section,For,2014-03-03,2028-09-08,381.04,721.44,S11185,M11185
P11186,Economic,Personal,Nation,2022-05-27,2026-02-17,317.51,927.73,S11186,M11186
P11187,As,Capital,Power,2015-01-15,2026-08-29,447.82,957.56,S11187,M11187
P11188,Those,Brother,Off,2014-08-17,2025-08-27,315.1,827.03,S11188,M11188
P11189,Each,Key,Day,2022-01-27,2025-12-31,467.54,588.41,S11189,M11189
P11190,Throw,Film,Environmental,2015-11-16,2027-12-04,380.86,773.19,S11190,M11190
P11191,Cut,Education,Individual,2020-04-23,2026-12-20,284.4,631.6,S11191,M11191
P11192,Participant,Under,Nice,2023-09-15,2024-05-17,59.61,573.7,S11192,M11192
P11193,Always,Miss,Hand,2021-02-27,2024-06-16,14.55,589.47,S11193,M11193
P11194,Deal,Industry,Writer,2023-10-20,2025-09-07,271.03,856.74,S11194,M11194
P11195,Quality,Rate,Guess,2021-08-09,2026-04-04,212.36,987.38,S11195,M11195
P11196,Control,Sell,Choice,2018-05-06,2027-06-03,260.73,858.48,S11196,M11196
P11197,Teacher,Present,Bring,2016-08-02,2027-08-25,176.04,772.43,S11197,M11197
P11198,Imagine,Expert,Enter,2017-03-22,2025-04-26,175.88,835.91,S11198,M11198
P11199,Leg,Kind,Allow,2017-02-07,2025-01-30,472.43,894.33,S11199,M11199
P11200,Church,Continue,Form,2022-02-24,2027-10-16,64.46,667.58,S11200,M11200
P11201,Represent,Marriage,Writer,2021-08-12,2028-04-20,135.22,927.22,S11201,M11201
P11202,Necessary,Certain,Food,2018-12-01,2026-10-13,407.0,750.09,S11202,M11202
P11203,Central,Star,Control,2015-02-05,2028-09-27,61.46,934.96,S11203,M11203
P11204,Now,Unit,Agent,2016-10-13,2025-09-08,54.32,722.97,S11204,M11204
P11205,Mind,Approach,Hour,2017-03-13,2026-11-02,377.02,822.62,S11205,M11205
P11206,May,Might,Art,2018-02-15,2028-11-01,148.73,927.43,S11206,M11206
P11207,Gun,Guess,Father,2021-03-18,2028-03-15,435.94,512.89,S11207,M11207
P11208,Sister,Training,Painting,2014-07-10,2028-03-06,249.91,746.81,S11208,M11208
P11209,Quality,Region,Center,2020-06-30,2024-05-30,101.96,801.51,S11209,M11209
P11210,Large,Give,Seem,2015-07-09,2025-10-12,151.84,625.73,S11210,M11210
