record_id,product_id,production_date,quantity_produced,quantity_defective,production_line_id,shift_id,supervisor_id
R001512,P07738,2022-10-07,506,44,L1512,SH1512,SUP1512
R001513,P10110,2023-12-02,114,36,L1513,SH1513,SUP1513
R001514,P19655,2023-02-18,786,46,L1514,SH1514,SUP1514
R001515,P08544,2023-01-31,764,13,L1515,SH1515,SUP1515
R001516,P02869,2023-01-05,494,46,L1516,SH1516,SUP1516
R001517,P25808,2023-03-29,504,26,L1517,SH1517,SUP1517
R001518,P19942,2023-12-30,787,44,L1518,SH1518,SUP1518
R001519,P21315,2023-09-21,432,7,L1519,SH1519,SUP1519
R001520,P10004,2022-04-22,221,18,L1520,SH1520,SUP1520
R001521,P08128,2023-01-03,524,7,L1521,SH1521,SUP1521
R001522,P33132,2022-12-31,490,47,L1522,SH1522,SUP1522
R001523,P16145,2023-06-27,218,9,L1523,SH1523,SUP1523
R001524,P13242,2023-03-08,512,11,L1524,SH1524,SUP1524
R001525,P19124,2023-12-13,16,16,L1525,SH1525,SUP1525
R001526,P26722,2023-06-11,255,43,L1526,SH1526,SUP1526
R001527,P08850,2022-11-15,591,18,L1527,SH1527,SUP1527
R001528,P24314,2022-02-02,639,7,L1528,SH1528,SUP1528
R001529,P06163,2022-07-03,58,22,L1529,SH1529,SUP1529
R001530,P17218,2022-10-24,294,20,L1530,SH1530,SUP1530
R001531,P11960,2023-08-10,178,40,L1531,SH1531,SUP1531
R001532,P17993,2023-02-11,402,30,L1532,SH1532,SUP1532
R001533,P18452,2023-04-11,832,38,L1533,SH1533,SUP1533
R001534,P09665,2022-03-31,807,48,L1534,SH1534,SUP1534
R001535,P33127,2023-04-03,936,17,L1535,SH1535,SUP1535
R001536,P16417,2022-04-14,644,13,L1536,SH1536,SUP1536
R001537,P23316,2022-10-06,319,17,L1537,SH1537,SUP1537
R001538,P07538,2023-04-23,430,24,L1538,SH1538,SUP1538
R001539,P05189,2022-08-09,114,25,L1539,SH1539,SUP1539
R001540,P07881,2023-07-07,919,49,L1540,SH1540,SUP1540
R001541,P09760,2022-09-28,912,2,L1541,SH1541,SUP1541
R001542,P32633,2023-05-20,300,39,L1542,SH1542,SUP1542
R001543,P12907,2023-09-16,162,43,L1543,SH1543,SUP1543
R001544,P09810,2022-07-15,12,21,L1544,SH1544,SUP1544
R001545,P12622,2022-11-30,833,7,L1545,SH1545,SUP1545
R001546,P11247,2022-08-30,820,24,L1546,SH1546,SUP1546
R001547,P32433,2022-07-12,25,0,L1547,SH1547,SUP1547
R001548,P23641,2023-11-26,765,2,L1548,SH1548,SUP1548
R001549,P10536,2022-08-04,403,7,L1549,SH1549,SUP1549
R001550,P02853,2023-12-26,809,40,L1550,SH1550,SUP1550
R001551,P20837,2023-03-18,926,49,L1551,SH1551,SUP1551
R001552,P30650,2023-02-01,215,43,L1552,SH1552,SUP1552
R001553,P01203,2022-03-02,743,40,L1553,SH1553,SUP1553
R001554,P14158,2022-09-05,592,14,L1554,SH1554,SUP1554
R001555,P08539,2022-09-13,205,9,L1555,SH1555,SUP1555
R001556,P29574,2023-10-07,197,1,L1556,SH1556,SUP1556
R001557,P07078,2023-05-09,840,42,L1557,SH1557,SUP1557
R001558,P07789,2023-09-26,182,6,L1558,SH1558,SUP1558
R001559,P28206,2022-07-27,99,44,L1559,SH1559,SUP1559
R001560,P17437,2022-03-14,562,47,L1560,SH1560,SUP1560
R001561,P03234,2022-12-24,705,42,L1561,SH1561,SUP1561
R001562,P33452,2023-04-08,743,5,L1562,SH1562,SUP1562
R001563,P19502,2023-12-30,650,1,L1563,SH1563,SUP1563
R001564,P23562,2023-02-16,621,5,L1564,SH1564,SUP1564
R001565,P06076,2022-02-20,428,14,L1565,SH1565,SUP1565
R001566,P08951,2022-04-27,230,44,L1566,SH1566,SUP1566
R001567,P27237,2022-02-24,950,13,L1567,SH1567,SUP1567
R001568,P04658,2022-09-20,687,14,L1568,SH1568,SUP1568
R001569,P26678,2022-11-18,309,41,L1569,SH1569,SUP1569
R001570,P12417,2022-07-01,238,15,L1570,SH1570,SUP1570
R001571,P31248,2023-08-27,164,38,L1571,SH1571,SUP1571
R001572,P01635,2022-06-10,941,26,L1572,SH1572,SUP1572
R001573,P26880,2023-07-03,279,41,L1573,SH1573,SUP1573
R001574,P01245,2023-05-10,973,5,L1574,SH1574,SUP1574
R001575,P25104,2023-10-14,385,20,L1575,SH1575,SUP1575
R001576,P23969,2022-12-09,141,14,L1576,SH1576,SUP1576
R001577,P01235,2023-06-24,818,30,L1577,SH1577,SUP1577
R001578,P16974,2023-01-08,31,40,L1578,SH1578,SUP1578
R001579,P24929,2023-11-23,585,5,L1579,SH1579,SUP1579
R001580,P10627,2022-12-01,747,12,L1580,SH1580,SUP1580
R001581,P24907,2023-05-24,312,33,L1581,SH1581,SUP1581
R001582,P23119,2022-03-01,700,26,L1582,SH1582,SUP1582
R001583,P31498,2022-05-22,566,34,L1583,SH1583,SUP1583
R001584,P33698,2024-01-24,965,5,L1584,SH1584,SUP1584
R001585,P19045,2023-07-24,342,16,L1585,SH1585,SUP1585
R001586,P34569,2022-07-12,948,33,L1586,SH1586,SUP1586
R001587,P32433,2022-12-29,34,21,L1587,SH1587,SUP1587
R001588,P21250,2022-03-20,842,24,L1588,SH1588,SUP1588
R001589,P23114,2023-12-18,81,24,L1589,SH1589,SUP1589
R001590,P34933,2023-05-31,906,22,L1590,SH1590,SUP1590
R001591,P01752,2022-07-25,249,34,L1591,SH1591,SUP1591
R001592,P29758,2023-07-14,741,40,L1592,SH1592,SUP1592
R001593,P31087,2022-02-21,746,28,L1593,SH1593,SUP1593
R001594,P11227,2022-03-20,969,24,L1594,SH1594,SUP1594
R001595,P32419,2023-10-14,89,31,L1595,SH1595,SUP1595
R001596,P04986,2022-09-21,758,1,L1596,SH1596,SUP1596
R001597,P15136,2022-06-01,492,21,L1597,SH1597,SUP1597
R001598,P31121,2023-06-21,873,10,L1598,SH1598,SUP1598
R001599,P14775,2022-08-01,202,28,L1599,SH1599,SUP1599
R001600,P30937,2022-06-05,604,14,L1600,SH1600,SUP1600
R001601,P05886,2023-06-14,447,9,L1601,SH1601,SUP1601
R001602,P08886,2022-02-19,120,9,L1602,SH1602,SUP1602
R001603,P13512,2023-06-12,441,46,L1603,SH1603,SUP1603
R001604,P11500,2022-07-22,820,29,L1604,SH1604,SUP1604
R001605,P28205,2022-08-11,571,2,L1605,SH1605,SUP1605
R001606,P00493,2022-12-12,744,14,L1606,SH1606,SUP1606
R001607,P08851,2023-12-14,23,45,L1607,SH1607,SUP1607
R001608,P17564,2022-12-13,250,7,L1608,SH1608,SUP1608
R001609,P16970,2023-03-28,942,46,L1609,SH1609,SUP1609
R001610,P04862,2023-04-08,242,25,L1610,SH1610,SUP1610
R001611,P30773,2022-02-11,527,13,L1611,SH1611,SUP1611
R001612,P22788,2023-06-09,780,6,L1612,SH1612,SUP1612
R001613,P29356,2022-10-06,401,37,L1613,SH1613,SUP1613
R001614,P13366,2022-04-28,344,20,L1614,SH1614,SUP1614
R001615,P23042,2023-06-14,599,0,L1615,SH1615,SUP1615
R001616,P31191,2022-10-14,112,40,L1616,SH1616,SUP1616
R001617,P22120,2023-01-06,943,44,L1617,SH1617,SUP1617
R001618,P29300,2022-02-15,757,37,L1618,SH1618,SUP1618
R001619,P22179,2023-04-03,685,29,L1619,SH1619,SUP1619
R001620,P07271,2024-01-18,998,8,L1620,SH1620,SUP1620
R001621,P12831,2022-10-24,129,50,L1621,SH1621,SUP1621
R001622,P00372,2022-09-02,351,49,L1622,SH1622,SUP1622
R001623,P25311,2023-12-27,181,8,L1623,SH1623,SUP1623
R001624,P12835,2023-12-30,688,21,L1624,SH1624,SUP1624
R001625,P34694,2022-06-19,356,46,L1625,SH1625,SUP1625
R001626,P13827,2023-12-10,345,20,L1626,SH1626,SUP1626
R001627,P23455,2022-10-09,412,42,L1627,SH1627,SUP1627
R001628,P19645,2023-11-15,116,3,L1628,SH1628,SUP1628
R001629,P08981,2023-08-07,397,36,L1629,SH1629,SUP1629
R001630,P23145,2022-08-07,522,22,L1630,SH1630,SUP1630
R001631,P34205,2022-10-05,646,41,L1631,SH1631,SUP1631
R001632,P25743,2022-06-05,416,5,L1632,SH1632,SUP1632
R001633,P23448,2022-05-02,343,4,L1633,SH1633,SUP1633
R001634,P33839,2023-05-05,918,45,L1634,SH1634,SUP1634
R001635,P20863,2023-02-19,205,42,L1635,SH1635,SUP1635
R001636,P02268,2022-02-08,277,6,L1636,SH1636,SUP1636
R001637,P24160,2022-04-28,491,15,L1637,SH1637,SUP1637
R001638,P10446,2023-09-09,932,33,L1638,SH1638,SUP1638
R001639,P04559,2022-07-26,77,34,L1639,SH1639,SUP1639
R001640,P27554,2022-12-16,566,10,L1640,SH1640,SUP1640
R001641,P05777,2023-05-22,765,40,L1641,SH1641,SUP1641
R001642,P22568,2023-03-29,24,30,L1642,SH1642,SUP1642
R001643,P23263,2023-11-28,646,5,L1643,SH1643,SUP1643
R001644,P03418,2023-09-21,764,36,L1644,SH1644,SUP1644
R001645,P00903,2022-08-01,505,12,L1645,SH1645,SUP1645
R001646,P26278,2022-05-31,183,1,L1646,SH1646,SUP1646
R001647,P26761,2023-08-02,653,13,L1647,SH1647,SUP1647
R001648,P09071,2023-03-14,526,17,L1648,SH1648,SUP1648
R001649,P18193,2023-06-27,399,40,L1649,SH1649,SUP1649
R001650,P34623,2022-10-14,982,1,L1650,SH1650,SUP1650
R001651,P00681,2024-01-04,427,43,L1651,SH1651,SUP1651
R001652,P33914,2023-06-24,624,35,L1652,SH1652,SUP1652
R001653,P31006,2023-12-20,849,14,L1653,SH1653,SUP1653
R001654,P32451,2023-07-01,723,30,L1654,SH1654,SUP1654
R001655,P12042,2023-06-12,403,27,L1655,SH1655,SUP1655
R001656,P27123,2022-11-12,62,18,L1656,SH1656,SUP1656
R001657,P03043,2022-04-19,358,46,L1657,SH1657,SUP1657
R001658,P28954,2022-04-29,133,5,L1658,SH1658,SUP1658
R001659,P04254,2023-11-06,141,48,L1659,SH1659,SUP1659
R001660,P20768,2022-01-27,695,26,L1660,SH1660,SUP1660
R001661,P19623,2022-08-20,956,47,L1661,SH1661,SUP1661
R001662,P06933,2023-07-30,921,50,L1662,SH1662,SUP1662
R001663,P34387,2023-02-05,180,2,L1663,SH1663,SUP1663
R001664,P32449,2022-06-24,849,18,L1664,SH1664,SUP1664
R001665,P07678,2023-06-11,589,11,L1665,SH1665,SUP1665
R001666,P02478,2023-01-28,497,15,L1666,SH1666,SUP1666
R001667,P33836,2022-09-05,158,24,L1667,SH1667,SUP1667
R001668,P01200,2023-12-30,482,2,L1668,SH1668,SUP1668
R001669,P22992,2022-01-30,458,21,L1669,SH1669,SUP1669
R001670,P26602,2023-12-05,719,2,L1670,SH1670,SUP1670
R001671,P01092,2022-12-15,641,0,L1671,SH1671,SUP1671
R001672,P14280,2023-05-06,695,25,L1672,SH1672,SUP1672
R001673,P05062,2022-05-04,735,21,L1673,SH1673,SUP1673
R001674,P29108,2022-07-13,487,47,L1674,SH1674,SUP1674
R001675,P21540,2023-11-08,351,46,L1675,SH1675,SUP1675
R001676,P34903,2023-05-27,571,38,L1676,SH1676,SUP1676
R001677,P18746,2023-10-13,454,27,L1677,SH1677,SUP1677
R001678,P25778,2023-06-27,155,5,L1678,SH1678,SUP1678
R001679,P24800,2023-10-12,284,6,L1679,SH1679,SUP1679
R001680,P31706,2022-10-24,893,9,L1680,SH1680,SUP1680
R001681,P06110,2023-05-16,726,8,L1681,SH1681,SUP1681
R001682,P24453,2023-10-31,207,30,L1682,SH1682,SUP1682
R001683,P08240,2022-02-02,811,36,L1683,SH1683,SUP1683
R001684,P34660,2023-05-16,291,46,L1684,SH1684,SUP1684
R001685,P32875,2022-03-21,266,3,L1685,SH1685,SUP1685
R001686,P32840,2022-06-02,77,22,L1686,SH1686,SUP1686
R001687,P07160,2022-03-12,553,16,L1687,SH1687,SUP1687
R001688,P25420,2022-10-07,90,41,L1688,SH1688,SUP1688
R001689,P19451,2023-09-09,105,10,L1689,SH1689,SUP1689
R001690,P33705,2022-02-10,5,30,L1690,SH1690,SUP1690
R001691,P30904,2024-01-13,148,24,L1691,SH1691,SUP1691
R001692,P32988,2024-01-04,568,10,L1692,SH1692,SUP1692
R001693,P02028,2022-09-17,124,5,L1693,SH1693,SUP1693
R001694,P03032,2022-06-29,649,41,L1694,SH1694,SUP1694
R001695,P06897,2022-10-15,790,23,L1695,SH1695,SUP1695
R001696,P26856,2022-04-20,941,47,L1696,SH1696,SUP1696
R001697,P00560,2022-10-24,994,40,L1697,SH1697,SUP1697
R001698,P14421,2023-08-30,817,5,L1698,SH1698,SUP1698
R001699,P06903,2023-11-28,39,6,L1699,SH1699,SUP1699
R001700,P13724,2022-03-02,438,38,L1700,SH1700,SUP1700
R001701,P07813,2023-11-07,954,44,L1701,SH1701,SUP1701
R001702,P20865,2022-12-09,84,3,L1702,SH1702,SUP1702
R001703,P08321,2022-05-29,21,15,L1703,SH1703,SUP1703
R001704,P02571,2022-11-09,771,9,L1704,SH1704,SUP1704
R001705,P15223,2023-03-27,501,28,L1705,SH1705,SUP1705
R001706,P03386,2023-08-16,637,16,L1706,SH1706,SUP1706
R001707,P12004,2022-12-12,201,24,L1707,SH1707,SUP1707
R001708,P18804,2022-09-02,368,25,L1708,SH1708,SUP1708
R001709,P31285,2022-07-02,952,26,L1709,SH1709,SUP1709
R001710,P21086,2023-11-26,107,29,L1710,SH1710,SUP1710
R001711,P04216,2023-12-15,201,12,L1711,SH1711,SUP1711
R001712,P03747,2022-07-07,654,4,L1712,SH1712,SUP1712
R001713,P21135,2023-06-12,895,13,L1713,SH1713,SUP1713
R001714,P22137,2023-10-07,361,34,L1714,SH1714,SUP1714
R001715,P27870,2023-12-14,810,23,L1715,SH1715,SUP1715
R001716,P33305,2023-11-26,476,48,L1716,SH1716,SUP1716
R001717,P29798,2022-07-22,985,9,L1717,SH1717,SUP1717
R001718,P31139,2022-02-11,67,42,L1718,SH1718,SUP1718
R001719,P19259,2023-08-01,100,23,L1719,SH1719,SUP1719
R001720,P08941,2022-03-23,703,12,L1720,SH1720,SUP1720
R001721,P07905,2023-10-31,637,19,L1721,SH1721,SUP1721
R001722,P18555,2024-01-07,579,16,L1722,SH1722,SUP1722
R001723,P07696,2022-11-01,653,40,L1723,SH1723,SUP1723
R001724,P05418,2023-05-14,291,8,L1724,SH1724,SUP1724
R001725,P22349,2023-11-06,682,40,L1725,SH1725,SUP1725
R001726,P09182,2023-08-09,771,36,L1726,SH1726,SUP1726
R001727,P15326,2022-07-21,50,5,L1727,SH1727,SUP1727
R001728,P16669,2024-01-02,536,17,L1728,SH1728,SUP1728
R001729,P33988,2022-08-31,556,14,L1729,SH1729,SUP1729
R001730,P24629,2023-12-21,269,12,L1730,SH1730,SUP1730
R001731,P00724,2022-08-21,581,9,L1731,SH1731,SUP1731
R001732,P00744,2022-07-18,759,16,L1732,SH1732,SUP1732
R001733,P30876,2022-05-06,927,23,L1733,SH1733,SUP1733
R001734,P14683,2022-09-22,381,31,L1734,SH1734,SUP1734
R001735,P07251,2023-06-23,272,2,L1735,SH1735,SUP1735
R001736,P01882,2023-04-14,495,26,L1736,SH1736,SUP1736
R001737,P02364,2023-08-18,43,45,L1737,SH1737,SUP1737
R001738,P02528,2022-07-09,863,9,L1738,SH1738,SUP1738
R001739,P26572,2022-02-16,157,27,L1739,SH1739,SUP1739
R001740,P09220,2023-04-20,227,34,L1740,SH1740,SUP1740
R001741,P30368,2024-01-10,25,9,L1741,SH1741,SUP1741
R001742,P22876,2023-07-15,904,12,L1742,SH1742,SUP1742
R001743,P32975,2022-05-09,960,33,L1743,SH1743,SUP1743
R001744,P06645,2023-04-04,370,32,L1744,SH1744,SUP1744
R001745,P14577,2022-11-08,559,0,L1745,SH1745,SUP1745
R001746,P28077,2022-03-16,414,0,L1746,SH1746,SUP1746
R001747,P23554,2023-07-23,81,10,L1747,SH1747,SUP1747
R001748,P12909,2022-04-14,628,15,L1748,SH1748,SUP1748
R001749,P18548,2022-06-25,151,13,L1749,SH1749,SUP1749
R001750,P23000,2023-09-19,173,1,L1750,SH1750,SUP1750
R001751,P04264,2023-02-23,978,41,L1751,SH1751,SUP1751
R001752,P31101,2023-01-30,488,1,L1752,SH1752,SUP1752
R001753,P18606,2023-12-26,764,1,L1753,SH1753,SUP1753
R001754,P21686,2022-03-14,148,3,L1754,SH1754,SUP1754
R001755,P27529,2022-10-18,712,35,L1755,SH1755,SUP1755
R001756,P15090,2023-02-11,203,5,L1756,SH1756,SUP1756
R001757,P29042,2023-05-26,304,45,L1757,SH1757,SUP1757
R001758,P05829,2022-05-27,67,39,L1758,SH1758,SUP1758
R001759,P31867,2022-09-25,861,15,L1759,SH1759,SUP1759
R001760,P19125,2023-02-09,268,31,L1760,SH1760,SUP1760
R001761,P23288,2023-09-19,860,14,L1761,SH1761,SUP1761
R001762,P07316,2022-09-08,274,19,L1762,SH1762,SUP1762
R001763,P03789,2022-08-22,479,38,L1763,SH1763,SUP1763
R001764,P01110,2024-01-03,152,45,L1764,SH1764,SUP1764
R001765,P31652,2023-09-20,970,13,L1765,SH1765,SUP1765
R001766,P15301,2022-09-10,448,49,L1766,SH1766,SUP1766
R001767,P11080,2022-09-12,879,3,L1767,SH1767,SUP1767
R001768,P29640,2023-07-30,576,44,L1768,SH1768,SUP1768
R001769,P16475,2023-06-16,938,36,L1769,SH1769,SUP1769
R001770,P27748,2022-02-02,849,35,L1770,SH1770,SUP1770
R001771,P25124,2023-01-14,630,38,L1771,SH1771,SUP1771
R001772,P26539,2023-07-17,669,1,L1772,SH1772,SUP1772
R001773,P25943,2023-07-17,299,12,L1773,SH1773,SUP1773
R001774,P03744,2022-02-22,832,44,L1774,SH1774,SUP1774
R001775,P12354,2024-01-14,49,46,L1775,SH1775,SUP1775
R001776,P28935,2022-03-26,695,23,L1776,SH1776,SUP1776
R001777,P34015,2023-08-31,383,45,L1777,SH1777,SUP1777
R001778,P10822,2023-11-13,307,40,L1778,SH1778,SUP1778
R001779,P05075,2022-12-31,540,26,L1779,SH1779,SUP1779
R001780,P19281,2022-03-19,779,11,L1780,SH1780,SUP1780
R001781,P28412,2023-06-23,335,24,L1781,SH1781,SUP1781
R001782,P29451,2022-12-17,433,6,L1782,SH1782,SUP1782
R001783,P34976,2023-02-19,579,26,L1783,SH1783,SUP1783
R001784,P04471,2023-12-22,475,8,L1784,SH1784,SUP1784
R001785,P04573,2023-03-08,72,32,L1785,SH1785,SUP1785
R001786,P21760,2022-07-31,870,8,L1786,SH1786,SUP1786
R001787,P09193,2022-09-22,694,26,L1787,SH1787,SUP1787
R001788,P28090,2022-11-06,482,40,L1788,SH1788,SUP1788
R001789,P08089,2023-12-17,213,28,L1789,SH1789,SUP1789
R001790,P18078,2022-03-03,127,12,L1790,SH1790,SUP1790
R001791,P11317,2022-06-28,942,33,L1791,SH1791,SUP1791
R001792,P06045,2024-01-13,175,43,L1792,SH1792,SUP1792
R001793,P18638,2022-04-25,293,25,L1793,SH1793,SUP1793
R001794,P27780,2023-02-16,554,48,L1794,SH1794,SUP1794
R001795,P34989,2023-12-14,582,32,L1795,SH1795,SUP1795
R001796,P26871,2023-07-31,680,1,L1796,SH1796,SUP1796
R001797,P02657,2023-08-01,307,7,L1797,SH1797,SUP1797
R001798,P00330,2023-07-20,936,39,L1798,SH1798,SUP1798
R001799,P01997,2022-05-27,63,25,L1799,SH1799,SUP1799
R001800,P02188,2023-03-06,441,43,L1800,SH1800,SUP1800
R001801,P00960,2023-01-20,252,43,L1801,SH1801,SUP1801
R001802,P10865,2024-01-23,846,22,L1802,SH1802,SUP1802
R001803,P09400,2022-04-21,386,41,L1803,SH1803,SUP1803
R001804,P25336,2023-12-30,215,37,L1804,SH1804,SUP1804
R001805,P12234,2022-11-23,670,6,L1805,SH1805,SUP1805
R001806,P07593,2022-07-20,763,41,L1806,SH1806,SUP1806
R001807,P21729,2023-03-23,331,18,L1807,SH1807,SUP1807
R001808,P23491,2023-09-24,855,14,L1808,SH1808,SUP1808
R001809,P14985,2022-01-26,90,22,L1809,SH1809,SUP1809
R001810,P11477,2022-05-07,148,47,L1810,SH1810,SUP1810
R001811,P01074,2023-05-31,744,15,L1811,SH1811,SUP1811
R001812,P06703,2023-08-05,597,13,L1812,SH1812,SUP1812
R001813,P11899,2022-02-12,151,15,L1813,SH1813,SUP1813
R001814,P15611,2023-02-11,625,49,L1814,SH1814,SUP1814
R001815,P17248,2023-03-14,679,20,L1815,SH1815,SUP1815
R001816,P13185,2022-04-18,338,16,L1816,SH1816,SUP1816
R001817,P05378,2023-10-30,945,13,L1817,SH1817,SUP1817
R001818,P01686,2022-06-24,668,49,L1818,SH1818,SUP1818
R001819,P17407,2023-02-15,43,13,L1819,SH1819,SUP1819
R001820,P00688,2022-08-22,680,4,L1820,SH1820,SUP1820
R001821,P02682,2022-03-14,30,41,L1821,SH1821,SUP1821
R001822,P15468,2023-11-09,696,33,L1822,SH1822,SUP1822
R001823,P25521,2023-09-27,671,38,L1823,SH1823,SUP1823
R001824,P26891,2022-09-12,823,42,L1824,SH1824,SUP1824
R001825,P29416,2023-01-16,979,46,L1825,SH1825,SUP1825
R001826,P05005,2022-05-07,267,28,L1826,SH1826,SUP1826
R001827,P00724,2023-11-22,837,16,L1827,SH1827,SUP1827
R001828,P28807,2023-07-20,406,37,L1828,SH1828,SUP1828
R001829,P14772,2023-03-11,85,26,L1829,SH1829,SUP1829
R001830,P11826,2023-12-15,161,47,L1830,SH1830,SUP1830
R001831,P12640,2022-03-14,765,15,L1831,SH1831,SUP1831
R001832,P16738,2022-06-07,924,13,L1832,SH1832,SUP1832
R001833,P27838,2023-03-21,588,42,L1833,SH1833,SUP1833
R001834,P08104,2023-10-27,450,25,L1834,SH1834,SUP1834
R001835,P28750,2023-03-28,547,20,L1835,SH1835,SUP1835
R001836,P04297,2023-06-24,217,4,L1836,SH1836,SUP1836
R001837,P09136,2023-11-12,687,38,L1837,SH1837,SUP1837
R001838,P30556,2022-03-31,761,26,L1838,SH1838,SUP1838
R001839,P05610,2023-10-05,916,13,L1839,SH1839,SUP1839
R001840,P20891,2023-03-24,903,47,L1840,SH1840,SUP1840
R001841,P14551,2023-06-25,811,5,L1841,SH1841,SUP1841
R001842,P31453,2023-04-20,849,22,L1842,SH1842,SUP1842
R001843,P12381,2022-09-06,803,45,L1843,SH1843,SUP1843
R001844,P22930,2023-01-19,651,39,L1844,SH1844,SUP1844
R001845,P01988,2023-05-13,262,27,L1845,SH1845,SUP1845
R001846,P05041,2023-07-30,330,30,L1846,SH1846,SUP1846
R001847,P24587,2023-01-24,569,45,L1847,SH1847,SUP1847
R001848,P15911,2022-06-10,727,0,L1848,SH1848,SUP1848
R001849,P03899,2023-04-24,891,0,L1849,SH1849,SUP1849
R001850,P13576,2022-04-18,915,22,L1850,SH1850,SUP1850
R001851,P15797,2022-12-25,243,2,L1851,SH1851,SUP1851
R001852,P01656,2023-02-27,242,35,L1852,SH1852,SUP1852
R001853,P28637,2023-01-23,528,11,L1853,SH1853,SUP1853
R001854,P26322,2023-04-12,840,39,L1854,SH1854,SUP1854
R001855,P25824,2023-03-14,995,43,L1855,SH1855,SUP1855
R001856,P12843,2023-08-16,476,10,L1856,SH1856,SUP1856
R001857,P17943,2023-03-31,358,38,L1857,SH1857,SUP1857
R001858,P31571,2022-02-26,427,40,L1858,SH1858,SUP1858
R001859,P02428,2023-06-02,937,1,L1859,SH1859,SUP1859
R001860,P04950,2022-07-11,62,3,L1860,SH1860,SUP1860
R001861,P26875,2022-08-23,968,2,L1861,SH1861,SUP1861
R001862,P10190,2022-10-03,682,22,L1862,SH1862,SUP1862
R001863,P01694,2022-12-08,512,24,L1863,SH1863,SUP1863
R001864,P09845,2023-04-07,489,43,L1864,SH1864,SUP1864
R001865,P18362,2022-07-23,918,14,L1865,SH1865,SUP1865
R001866,P22149,2022-10-05,472,2,L1866,SH1866,SUP1866
R001867,P27095,2023-04-26,202,34,L1867,SH1867,SUP1867
R001868,P15619,2023-01-11,499,43,L1868,SH1868,SUP1868
R001869,P05521,2023-11-26,832,47,L1869,SH1869,SUP1869
R001870,P25339,2022-10-01,703,4,L1870,SH1870,SUP1870
R001871,P12231,2022-09-01,629,3,L1871,SH1871,SUP1871
R001872,P22593,2022-03-29,170,34,L1872,SH1872,SUP1872
R001873,P17389,2023-08-11,154,19,L1873,SH1873,SUP1873
R001874,P12044,2022-11-28,240,38,L1874,SH1874,SUP1874
R001875,P25582,2023-06-23,780,42,L1875,SH1875,SUP1875
R001876,P00261,2023-05-26,924,22,L1876,SH1876,SUP1876
R001877,P31019,2023-05-20,746,44,L1877,SH1877,SUP1877
R001878,P21476,2023-12-07,964,35,L1878,SH1878,SUP1878
R001879,P21714,2022-06-07,991,30,L1879,SH1879,SUP1879
R001880,P04542,2024-01-25,672,19,L1880,SH1880,SUP1880
R001881,P02286,2023-02-05,922,5,L1881,SH1881,SUP1881
R001882,P13680,2023-06-11,79,37,L1882,SH1882,SUP1882
R001883,P34314,2023-10-19,911,20,L1883,SH1883,SUP1883
R001884,P24576,2023-05-13,375,37,L1884,SH1884,SUP1884
R001885,P07467,2023-07-20,141,20,L1885,SH1885,SUP1885
R001886,P09848,2022-06-15,815,27,L1886,SH1886,SUP1886
R001887,P07645,2023-01-10,23,26,L1887,SH1887,SUP1887
R001888,P08081,2022-04-05,402,47,L1888,SH1888,SUP1888
R001889,P32950,2024-01-21,991,35,L1889,SH1889,SUP1889
R001890,P30409,2022-07-04,17,38,L1890,SH1890,SUP1890
R001891,P08147,2023-12-31,78,26,L1891,SH1891,SUP1891
R001892,P04000,2022-01-28,142,37,L1892,SH1892,SUP1892
R001893,P19462,2022-04-06,785,10,L1893,SH1893,SUP1893
R001894,P27666,2022-10-17,204,33,L1894,SH1894,SUP1894
R001895,P13508,2023-04-18,902,36,L1895,SH1895,SUP1895
R001896,P12827,2022-06-22,437,7,L1896,SH1896,SUP1896
R001897,P29708,2023-06-25,919,8,L1897,SH1897,SUP1897
R001898,P05262,2023-07-08,933,31,L1898,SH1898,SUP1898
R001899,P25079,2022-10-29,819,6,L1899,SH1899,SUP1899
R001900,P14408,2023-01-29,17,43,L1900,SH1900,SUP1900
R001901,P33479,2023-08-21,817,15,L1901,SH1901,SUP1901
R001902,P21363,2022-08-13,470,41,L1902,SH1902,SUP1902
R001903,P15409,2022-09-23,480,28,L1903,SH1903,SUP1903
R001904,P11149,2023-10-11,228,12,L1904,SH1904,SUP1904
R001905,P02687,2023-04-24,234,10,L1905,SH1905,SUP1905
R001906,P22607,2023-10-24,746,34,L1906,SH1906,SUP1906
R001907,P12991,2023-02-16,221,34,L1907,SH1907,SUP1907
R001908,P07925,2023-05-25,302,27,L1908,SH1908,SUP1908
R001909,P00142,2023-08-16,731,43,L1909,SH1909,SUP1909
R001910,P00315,2022-02-02,64,32,L1910,SH1910,SUP1910
R001911,P19212,2023-10-01,968,37,L1911,SH1911,SUP1911
R001912,P13990,2022-08-16,226,16,L1912,SH1912,SUP1912
R001913,P29946,2022-11-05,511,20,L1913,SH1913,SUP1913
R001914,P25868,2023-07-31,281,50,L1914,SH1914,SUP1914
R001915,P18516,2022-04-12,954,38,L1915,SH1915,SUP1915
R001916,P17056,2023-06-10,420,47,L1916,SH1916,SUP1916
R001917,P18526,2022-08-23,146,31,L1917,SH1917,SUP1917
R001918,P17946,2023-03-19,846,8,L1918,SH1918,SUP1918
R001919,P19889,2023-01-18,121,11,L1919,SH1919,SUP1919
R001920,P15436,2023-06-03,945,24,L1920,SH1920,SUP1920
R001921,P13959,2022-05-08,855,0,L1921,SH1921,SUP1921
