record_id,product_id,production_date,quantity_produced,quantity_defective,production_line_id,shift_id,supervisor_id
R029671,P26979,2023-12-20,212,27,L29671,SH29671,SUP29671
R029672,P24097,2023-06-16,272,16,L29672,SH29672,SUP29672
R029673,P23537,2023-06-30,147,24,L29673,SH29673,SUP29673
R029674,P13188,2022-10-30,897,23,L29674,SH29674,SUP29674
R029675,P16542,2023-12-12,210,17,L29675,SH29675,SUP29675
R029676,P16906,2022-05-11,52,2,L29676,SH29676,SUP29676
R029677,P17134,2023-11-24,980,14,L29677,SH29677,SUP29677
R029678,P13036,2022-06-17,42,15,L29678,SH29678,SUP29678
R029679,P05065,2023-08-04,296,39,L29679,SH29679,SUP29679
R029680,P31850,2023-08-02,29,24,L29680,SH29680,SUP29680
R029681,P19482,2023-09-26,40,37,L29681,SH29681,SUP29681
R029682,P23539,2022-12-11,980,37,L29682,SH29682,SUP29682
R029683,P07209,2023-12-02,847,13,L29683,SH29683,SUP29683
R029684,P20750,2023-06-22,771,38,L29684,SH29684,SUP29684
R029685,P11277,2023-05-02,437,8,L29685,SH29685,SUP29685
R029686,P23454,2022-07-02,925,28,L29686,SH29686,SUP29686
R029687,P30745,2022-10-29,153,36,L29687,SH29687,SUP29687
R029688,P11214,2022-06-15,890,42,L29688,SH29688,SUP29688
R029689,P18519,2022-02-23,493,31,L29689,SH29689,SUP29689
R029690,P13459,2023-11-08,468,16,L29690,SH29690,SUP29690
R029691,P22570,2022-10-11,285,13,L29691,SH29691,SUP29691
R029692,P17553,2023-06-12,3,48,L29692,SH29692,SUP29692
R029693,P18746,2023-07-22,292,34,L29693,SH29693,SUP29693
R029694,P10135,2023-02-12,929,19,L29694,SH29694,SUP29694
R029695,P00823,2023-07-27,608,12,L29695,SH29695,SUP29695
R029696,P20552,2022-01-29,222,4,L29696,SH29696,SUP29696
R029697,P12032,2023-04-18,949,26,L29697,SH29697,SUP29697
R029698,P17572,2023-11-08,696,13,L29698,SH29698,SUP29698
R029699,P00402,2022-08-11,1000,4,L29699,SH29699,SUP29699
R029700,P05373,2023-06-18,708,12,L29700,SH29700,SUP29700
R029701,P26498,2023-07-31,969,26,L29701,SH29701,SUP29701
R029702,P05584,2023-06-15,503,28,L29702,SH29702,SUP29702
R029703,P15178,2022-05-17,936,17,L29703,SH29703,SUP29703
R029704,P09146,2023-01-27,745,49,L29704,SH29704,SUP29704
R029705,P10703,2022-02-02,307,18,L29705,SH29705,SUP29705
R029706,P23834,2022-08-15,97,27,L29706,SH29706,SUP29706
R029707,P16746,2023-03-02,479,17,L29707,SH29707,SUP29707
R029708,P26775,2023-08-01,394,14,L29708,SH29708,SUP29708
R029709,P29380,2023-07-20,157,23,L29709,SH29709,SUP29709
R029710,P30113,2023-11-06,213,30,L29710,SH29710,SUP29710
R029711,P21592,2023-10-11,4,32,L29711,SH29711,SUP29711
R029712,P03429,2022-03-31,375,8,L29712,SH29712,SUP29712
R029713,P33027,2022-10-06,108,9,L29713,SH29713,SUP29713
R029714,P33820,2023-04-07,325,47,L29714,SH29714,SUP29714
R029715,P32831,2023-10-04,943,25,L29715,SH29715,SUP29715
R029716,P14738,2023-08-07,647,20,L29716,SH29716,SUP29716
R029717,P26956,2022-04-23,716,45,L29717,SH29717,SUP29717
R029718,P22317,2022-06-08,126,35,L29718,SH29718,SUP29718
R029719,P19929,2023-12-31,857,4,L29719,SH29719,SUP29719
R029720,P14808,2022-05-17,609,16,L29720,SH29720,SUP29720
R029721,P25857,2023-05-14,509,29,L29721,SH29721,SUP29721
R029722,P18141,2023-05-09,428,5,L29722,SH29722,SUP29722
R029723,P25132,2023-08-02,246,38,L29723,SH29723,SUP29723
R029724,P19524,2022-06-20,726,17,L29724,SH29724,SUP29724
R029725,P18688,2023-06-24,634,3,L29725,SH29725,SUP29725
R029726,P00209,2023-03-06,894,44,L29726,SH29726,SUP29726
R029727,P20902,2023-02-13,559,36,L29727,SH29727,SUP29727
R029728,P28716,2022-02-27,89,40,L29728,SH29728,SUP29728
R029729,P01372,2023-02-26,974,30,L29729,SH29729,SUP29729
R029730,P16952,2022-07-22,794,40,L29730,SH29730,SUP29730
R029731,P13713,2023-01-07,705,15,L29731,SH29731,SUP29731
R029732,P24766,2023-04-26,621,14,L29732,SH29732,SUP29732
R029733,P24470,2023-02-18,964,24,L29733,SH29733,SUP29733
R029734,P05522,2022-09-06,588,32,L29734,SH29734,SUP29734
R029735,P14586,2024-01-14,798,25,L29735,SH29735,SUP29735
R029736,P26320,2023-04-08,430,39,L29736,SH29736,SUP29736
R029737,P11887,2022-10-18,157,37,L29737,SH29737,SUP29737
R029738,P06877,2023-10-08,484,21,L29738,SH29738,SUP29738
R029739,P32171,2023-04-18,497,4,L29739,SH29739,SUP29739
R029740,P00216,2023-06-14,522,41,L29740,SH29740,SUP29740
R029741,P11526,2022-09-22,12,36,L29741,SH29741,SUP29741
R029742,P28658,2022-12-13,831,48,L29742,SH29742,SUP29742
R029743,P14744,2022-04-25,983,33,L29743,SH29743,SUP29743
R029744,P00291,2024-01-07,586,15,L29744,SH29744,SUP29744
R029745,P32979,2022-05-18,783,35,L29745,SH29745,SUP29745
R029746,P32345,2022-04-03,816,34,L29746,SH29746,SUP29746
R029747,P28556,2023-06-28,134,5,L29747,SH29747,SUP29747
R029748,P17839,2023-07-05,91,21,L29748,SH29748,SUP29748
R029749,P15237,2023-03-29,513,35,L29749,SH29749,SUP29749
R029750,P17188,2023-05-13,700,11,L29750,SH29750,SUP29750
R029751,P31571,2022-08-19,949,11,L29751,SH29751,SUP29751
R029752,P28397,2022-12-10,233,40,L29752,SH29752,SUP29752
R029753,P02275,2022-12-11,717,25,L29753,SH29753,SUP29753
R029754,P07384,2023-03-06,746,24,L29754,SH29754,SUP29754
R029755,P32424,2023-08-28,998,31,L29755,SH29755,SUP29755
R029756,P29386,2022-08-18,837,44,L29756,SH29756,SUP29756
R029757,P12615,2023-11-22,981,36,L29757,SH29757,SUP29757
R029758,P20492,2023-06-11,542,13,L29758,SH29758,SUP29758
R029759,P23958,2022-06-30,656,20,L29759,SH29759,SUP29759
R029760,P26639,2022-12-04,641,30,L29760,SH29760,SUP29760
R029761,P24242,2022-10-09,940,8,L29761,SH29761,SUP29761
R029762,P22746,2022-04-24,852,18,L29762,SH29762,SUP29762
R029763,P18352,2023-05-28,181,18,L29763,SH29763,SUP29763
R029764,P00141,2023-10-20,983,0,L29764,SH29764,SUP29764
R029765,P28165,2022-11-03,109,2,L29765,SH29765,SUP29765
R029766,P01311,2023-11-17,124,9,L29766,SH29766,SUP29766
R029767,P30464,2022-10-19,524,7,L29767,SH29767,SUP29767
R029768,P01554,2023-04-22,851,38,L29768,SH29768,SUP29768
R029769,P02393,2023-07-10,974,1,L29769,SH29769,SUP29769
R029770,P14227,2024-01-21,719,14,L29770,SH29770,SUP29770
R029771,P21594,2022-07-12,310,49,L29771,SH29771,SUP29771
R029772,P27304,2022-02-23,601,28,L29772,SH29772,SUP29772
R029773,P33828,2022-09-01,614,11,L29773,SH29773,SUP29773
R029774,P20891,2023-03-12,497,5,L29774,SH29774,SUP29774
R029775,P05467,2022-03-19,290,48,L29775,SH29775,SUP29775
R029776,P25871,2022-04-06,957,34,L29776,SH29776,SUP29776
R029777,P27562,2023-10-27,688,50,L29777,SH29777,SUP29777
R029778,P10582,2024-01-07,453,3,L29778,SH29778,SUP29778
R029779,P33986,2022-11-03,935,41,L29779,SH29779,SUP29779
R029780,P16287,2023-09-15,563,38,L29780,SH29780,SUP29780
R029781,P10121,2023-04-09,726,30,L29781,SH29781,SUP29781
R029782,P25043,2022-10-27,408,9,L29782,SH29782,SUP29782
R029783,P31899,2023-11-02,844,25,L29783,SH29783,SUP29783
R029784,P14058,2022-04-03,754,17,L29784,SH29784,SUP29784
R029785,P13238,2023-05-26,332,27,L29785,SH29785,SUP29785
R029786,P07080,2023-02-25,618,17,L29786,SH29786,SUP29786
R029787,P09745,2022-09-04,607,4,L29787,SH29787,SUP29787
R029788,P03440,2022-06-02,504,13,L29788,SH29788,SUP29788
R029789,P02154,2023-04-20,847,5,L29789,SH29789,SUP29789
R029790,P11146,2023-10-24,644,44,L29790,SH29790,SUP29790
R029791,P03036,2022-09-20,838,44,L29791,SH29791,SUP29791
R029792,P26727,2023-01-07,452,23,L29792,SH29792,SUP29792
R029793,P16228,2022-06-15,742,19,L29793,SH29793,SUP29793
R029794,P10734,2023-01-31,766,5,L29794,SH29794,SUP29794
R029795,P19649,2022-09-19,671,14,L29795,SH29795,SUP29795
R029796,P14504,2022-04-15,493,40,L29796,SH29796,SUP29796
R029797,P05581,2022-08-14,957,13,L29797,SH29797,SUP29797
R029798,P33408,2022-05-14,564,47,L29798,SH29798,SUP29798
R029799,P08061,2022-09-25,788,22,L29799,SH29799,SUP29799
R029800,P20390,2023-08-06,591,19,L29800,SH29800,SUP29800
R029801,P19669,2022-05-02,187,10,L29801,SH29801,SUP29801
R029802,P27325,2023-08-16,579,43,L29802,SH29802,SUP29802
R029803,P29957,2023-02-05,383,28,L29803,SH29803,SUP29803
R029804,P13790,2023-10-21,714,22,L29804,SH29804,SUP29804
R029805,P06743,2022-10-10,873,36,L29805,SH29805,SUP29805
R029806,P20036,2022-06-21,224,26,L29806,SH29806,SUP29806
R029807,P24222,2023-03-01,972,10,L29807,SH29807,SUP29807
R029808,P14674,2022-07-07,498,9,L29808,SH29808,SUP29808
R029809,P33411,2023-11-07,50,29,L29809,SH29809,SUP29809
R029810,P22994,2023-08-20,133,3,L29810,SH29810,SUP29810
R029811,P27293,2023-02-18,935,50,L29811,SH29811,SUP29811
R029812,P05267,2023-10-22,498,12,L29812,SH29812,SUP29812
R029813,P21066,2023-09-10,560,49,L29813,SH29813,SUP29813
R029814,P28757,2023-11-05,564,20,L29814,SH29814,SUP29814
R029815,P31451,2022-09-18,344,28,L29815,SH29815,SUP29815
R029816,P19604,2023-12-21,687,23,L29816,SH29816,SUP29816
R029817,P06387,2022-07-07,159,44,L29817,SH29817,SUP29817
R029818,P13184,2022-05-14,393,47,L29818,SH29818,SUP29818
R029819,P03854,2023-10-04,633,23,L29819,SH29819,SUP29819
R029820,P32865,2022-02-06,492,21,L29820,SH29820,SUP29820
R029821,P02685,2023-02-09,969,34,L29821,SH29821,SUP29821
R029822,P03303,2023-03-22,336,20,L29822,SH29822,SUP29822
R029823,P23495,2022-08-07,304,12,L29823,SH29823,SUP29823
R029824,P34159,2022-06-11,322,31,L29824,SH29824,SUP29824
R029825,P25740,2023-06-01,962,3,L29825,SH29825,SUP29825
R029826,P16771,2022-07-20,405,50,L29826,SH29826,SUP29826
R029827,P26781,2023-03-10,299,16,L29827,SH29827,SUP29827
R029828,P18122,2022-10-30,292,39,L29828,SH29828,SUP29828
R029829,P10597,2023-02-28,789,2,L29829,SH29829,SUP29829
R029830,P20513,2023-12-06,881,9,L29830,SH29830,SUP29830
R029831,P06156,2023-12-30,601,47,L29831,SH29831,SUP29831
R029832,P22817,2023-09-02,198,44,L29832,SH29832,SUP29832
R029833,P04164,2023-07-14,970,0,L29833,SH29833,SUP29833
R029834,P05312,2023-03-23,212,36,L29834,SH29834,SUP29834
R029835,P21213,2022-06-22,110,9,L29835,SH29835,SUP29835
R029836,P13426,2023-11-17,627,13,L29836,SH29836,SUP29836
R029837,P08244,2022-11-01,317,21,L29837,SH29837,SUP29837
R029838,P23703,2023-10-31,864,39,L29838,SH29838,SUP29838
R029839,P33262,2022-08-30,944,40,L29839,SH29839,SUP29839
R029840,P11189,2022-10-10,683,48,L29840,SH29840,SUP29840
R029841,P28040,2022-08-09,268,10,L29841,SH29841,SUP29841
R029842,P18395,2022-11-15,409,12,L29842,SH29842,SUP29842
R029843,P23064,2023-12-10,179,34,L29843,SH29843,SUP29843
R029844,P25501,2023-05-09,41,36,L29844,SH29844,SUP29844
R029845,P03528,2023-12-20,66,10,L29845,SH29845,SUP29845
R029846,P04943,2022-08-28,1000,37,L29846,SH29846,SUP29846
R029847,P24484,2022-06-18,871,8,L29847,SH29847,SUP29847
R029848,P28042,2023-11-04,486,36,L29848,SH29848,SUP29848
R029849,P02364,2023-12-30,644,3,L29849,SH29849,SUP29849
R029850,P30602,2022-07-20,406,23,L29850,SH29850,SUP29850
R029851,P08532,2023-04-03,281,35,L29851,SH29851,SUP29851
R029852,P03401,2022-12-14,988,38,L29852,SH29852,SUP29852
R029853,P17643,2023-08-30,839,18,L29853,SH29853,SUP29853
R029854,P32168,2023-12-13,258,42,L29854,SH29854,SUP29854
R029855,P03617,2024-01-14,910,10,L29855,SH29855,SUP29855
R029856,P29333,2022-04-01,281,2,L29856,SH29856,SUP29856
R029857,P20660,2023-01-27,756,32,L29857,SH29857,SUP29857
R029858,P16845,2022-12-07,67,10,L29858,SH29858,SUP29858
R029859,P03273,2024-01-07,235,4,L29859,SH29859,SUP29859
R029860,P09105,2023-05-06,387,13,L29860,SH29860,SUP29860
R029861,P24706,2023-11-17,741,38,L29861,SH29861,SUP29861
R029862,P11971,2022-02-15,796,20,L29862,SH29862,SUP29862
R029863,P32779,2023-06-02,984,6,L29863,SH29863,SUP29863
R029864,P24730,2022-05-22,285,33,L29864,SH29864,SUP29864
R029865,P01480,2023-08-20,819,0,L29865,SH29865,SUP29865
R029866,P24115,2022-02-10,456,31,L29866,SH29866,SUP29866
R029867,P06276,2023-03-20,730,42,L29867,SH29867,SUP29867
R029868,P26955,2023-08-08,111,15,L29868,SH29868,SUP29868
R029869,P01197,2022-10-19,919,48,L29869,SH29869,SUP29869
R029870,P07083,2022-11-22,405,3,L29870,SH29870,SUP29870
R029871,P29202,2023-07-15,532,5,L29871,SH29871,SUP29871
R029872,P04511,2022-01-29,804,40,L29872,SH29872,SUP29872
R029873,P05924,2023-09-18,316,31,L29873,SH29873,SUP29873
R029874,P23874,2023-05-16,297,30,L29874,SH29874,SUP29874
R029875,P16948,2023-02-02,355,4,L29875,SH29875,SUP29875
R029876,P21387,2022-03-17,948,31,L29876,SH29876,SUP29876
R029877,P21416,2023-03-22,184,32,L29877,SH29877,SUP29877
R029878,P18952,2022-12-31,786,46,L29878,SH29878,SUP29878
R029879,P28529,2023-12-24,674,24,L29879,SH29879,SUP29879
R029880,P23915,2023-05-18,32,46,L29880,SH29880,SUP29880
R029881,P26625,2022-02-13,37,30,L29881,SH29881,SUP29881
R029882,P13027,2022-06-18,948,33,L29882,SH29882,SUP29882
R029883,P08358,2022-08-23,790,13,L29883,SH29883,SUP29883
R029884,P25662,2022-10-05,330,24,L29884,SH29884,SUP29884
R029885,P31988,2022-08-04,455,13,L29885,SH29885,SUP29885
R029886,P18328,2023-06-16,813,49,L29886,SH29886,SUP29886
R029887,P05525,2023-12-13,460,8,L29887,SH29887,SUP29887
R029888,P05386,2023-01-24,979,38,L29888,SH29888,SUP29888
R029889,P10612,2023-04-30,96,24,L29889,SH29889,SUP29889
R029890,P25312,2023-05-08,713,32,L29890,SH29890,SUP29890
R029891,P02018,2023-12-26,89,37,L29891,SH29891,SUP29891
R029892,P25248,2022-07-16,993,27,L29892,SH29892,SUP29892
R029893,P00081,2023-07-08,593,2,L29893,SH29893,SUP29893
R029894,P31359,2022-04-06,732,27,L29894,SH29894,SUP29894
R029895,P13509,2022-07-20,115,29,L29895,SH29895,SUP29895
R029896,P13946,2023-04-05,274,36,L29896,SH29896,SUP29896
R029897,P31321,2023-01-13,443,36,L29897,SH29897,SUP29897
R029898,P13269,2022-10-02,922,38,L29898,SH29898,SUP29898
R029899,P34327,2022-11-12,580,40,L29899,SH29899,SUP29899
R029900,P14595,2023-04-10,489,44,L29900,SH29900,SUP29900
R029901,P10672,2022-01-27,807,49,L29901,SH29901,SUP29901
R029902,P05850,2022-07-07,592,31,L29902,SH29902,SUP29902
R029903,P16195,2023-12-05,662,38,L29903,SH29903,SUP29903
R029904,P28299,2023-05-23,961,37,L29904,SH29904,SUP29904
R029905,P07988,2023-07-12,916,4,L29905,SH29905,SUP29905
R029906,P00323,2023-07-09,228,4,L29906,SH29906,SUP29906
R029907,P25982,2023-03-02,782,42,L29907,SH29907,SUP29907
R029908,P34758,2023-04-05,686,0,L29908,SH29908,SUP29908
R029909,P19303,2023-06-28,490,42,L29909,SH29909,SUP29909
R029910,P18908,2022-06-09,585,28,L29910,SH29910,SUP29910
R029911,P32503,2022-05-12,857,14,L29911,SH29911,SUP29911
R029912,P01447,2023-08-04,731,50,L29912,SH29912,SUP29912
R029913,P27858,2023-10-23,917,33,L29913,SH29913,SUP29913
R029914,P27540,2022-07-25,184,27,L29914,SH29914,SUP29914
R029915,P27160,2023-08-23,299,7,L29915,SH29915,SUP29915
R029916,P00131,2024-01-04,863,20,L29916,SH29916,SUP29916
R029917,P23906,2023-09-21,32,44,L29917,SH29917,SUP29917
R029918,P24144,2022-05-03,368,15,L29918,SH29918,SUP29918
R029919,P10209,2022-10-10,298,28,L29919,SH29919,SUP29919
R029920,P27003,2022-04-28,510,23,L29920,SH29920,SUP29920
R029921,P18137,2024-01-21,232,31,L29921,SH29921,SUP29921
R029922,P28413,2023-04-07,203,23,L29922,SH29922,SUP29922
R029923,P06637,2023-04-26,908,40,L29923,SH29923,SUP29923
R029924,P34326,2023-05-12,23,49,L29924,SH29924,SUP29924
R029925,P14059,2023-10-08,370,7,L29925,SH29925,SUP29925
R029926,P29548,2023-06-21,21,10,L29926,SH29926,SUP29926
R029927,P11516,2023-01-01,143,20,L29927,SH29927,SUP29927
R029928,P30939,2022-06-03,760,40,L29928,SH29928,SUP29928
R029929,P05396,2023-06-13,412,11,L29929,SH29929,SUP29929
R029930,P19543,2022-03-01,183,16,L29930,SH29930,SUP29930
R029931,P30369,2023-12-31,908,46,L29931,SH29931,SUP29931
R029932,P24451,2022-01-26,555,4,L29932,SH29932,SUP29932
R029933,P33457,2023-10-15,103,17,L29933,SH29933,SUP29933
R029934,P24509,2022-09-30,25,34,L29934,SH29934,SUP29934
R029935,P14501,2023-05-16,223,35,L29935,SH29935,SUP29935
R029936,P21143,2023-04-17,923,18,L29936,SH29936,SUP29936
R029937,P16558,2023-05-02,119,18,L29937,SH29937,SUP29937
R029938,P32184,2023-02-03,413,39,L29938,SH29938,SUP29938
R029939,P30205,2023-03-11,185,2,L29939,SH29939,SUP29939
R029940,P10837,2023-08-19,881,1,L29940,SH29940,SUP29940
R029941,P33095,2022-11-03,949,43,L29941,SH29941,SUP29941
R029942,P31860,2022-03-13,404,12,L29942,SH29942,SUP29942
R029943,P31582,2022-06-04,199,32,L29943,SH29943,SUP29943
R029944,P22403,2024-01-06,36,20,L29944,SH29944,SUP29944
R029945,P15484,2022-05-23,740,30,L29945,SH29945,SUP29945
R029946,P17765,2023-10-29,576,33,L29946,SH29946,SUP29946
R029947,P12999,2023-10-07,438,14,L29947,SH29947,SUP29947
R029948,P32829,2022-12-09,579,18,L29948,SH29948,SUP29948
R029949,P11873,2023-04-03,602,48,L29949,SH29949,SUP29949
R029950,P24253,2023-03-31,141,20,L29950,SH29950,SUP29950
R029951,P06490,2022-04-15,371,36,L29951,SH29951,SUP29951
R029952,P15087,2023-03-26,883,36,L29952,SH29952,SUP29952
R029953,P08039,2022-08-07,278,8,L29953,SH29953,SUP29953
R029954,P15493,2022-07-05,358,31,L29954,SH29954,SUP29954
R029955,P11797,2022-09-15,273,44,L29955,SH29955,SUP29955
R029956,P00205,2022-12-09,713,36,L29956,SH29956,SUP29956
R029957,P25940,2022-04-28,658,46,L29957,SH29957,SUP29957
R029958,P11437,2023-04-28,525,38,L29958,SH29958,SUP29958
R029959,P21738,2023-10-19,567,32,L29959,SH29959,SUP29959
R029960,P06977,2022-06-28,38,30,L29960,SH29960,SUP29960
R029961,P25393,2023-02-23,674,1,L29961,SH29961,SUP29961
R029962,P04077,2023-04-29,133,25,L29962,SH29962,SUP29962
R029963,P09495,2023-02-20,508,32,L29963,SH29963,SUP29963
R029964,P25615,2023-03-23,743,19,L29964,SH29964,SUP29964
R029965,P14211,2023-08-07,177,7,L29965,SH29965,SUP29965
R029966,P16340,2023-07-07,404,31,L29966,SH29966,SUP29966
R029967,P17748,2022-06-06,282,45,L29967,SH29967,SUP29967
R029968,P32897,2023-05-22,446,50,L29968,SH29968,SUP29968
R029969,P29605,2022-12-14,293,45,L29969,SH29969,SUP29969
R029970,P11221,2023-05-28,457,8,L29970,SH29970,SUP29970
R029971,P34727,2022-08-11,516,43,L29971,SH29971,SUP29971
R029972,P14604,2022-10-02,419,9,L29972,SH29972,SUP29972
R029973,P01734,2022-05-22,13,31,L29973,SH29973,SUP29973
R029974,P06320,2022-04-16,484,27,L29974,SH29974,SUP29974
R029975,P10528,2023-07-20,303,29,L29975,SH29975,SUP29975
R029976,P19397,2022-11-16,582,0,L29976,SH29976,SUP29976
R029977,P02602,2022-10-14,403,6,L29977,SH29977,SUP29977
R029978,P03246,2022-05-02,286,48,L29978,SH29978,SUP29978
R029979,P33368,2023-09-20,571,19,L29979,SH29979,SUP29979
R029980,P17260,2023-01-01,530,3,L29980,SH29980,SUP29980
R029981,P03225,2023-02-19,399,48,L29981,SH29981,SUP29981
R029982,P34785,2023-08-28,6,17,L29982,SH29982,SUP29982
R029983,P14268,2023-01-26,265,3,L29983,SH29983,SUP29983
R029984,P00863,2022-07-27,210,1,L29984,SH29984,SUP29984
R029985,P26208,2022-11-23,673,50,L29985,SH29985,SUP29985
R029986,P06574,2022-11-03,540,46,L29986,SH29986,SUP29986
R029987,P13633,2023-11-04,923,25,L29987,SH29987,SUP29987
R029988,P19236,2023-04-15,209,49,L29988,SH29988,SUP29988
R029989,P31862,2023-02-24,182,18,L29989,SH29989,SUP29989
R029990,P24243,2023-04-16,269,46,L29990,SH29990,SUP29990
R029991,P26100,2024-01-20,26,32,L29991,SH29991,SUP29991
R029992,P00930,2023-03-24,653,15,L29992,SH29992,SUP29992
R029993,P28824,2023-03-06,703,8,L29993,SH29993,SUP29993
R029994,P08204,2022-03-31,711,1,L29994,SH29994,SUP29994
R029995,P19973,2023-04-08,33,10,L29995,SH29995,SUP29995
R029996,P30165,2023-05-13,753,36,L29996,SH29996,SUP29996
R029997,P11749,2023-05-13,873,15,L29997,SH29997,SUP29997
R029998,P06284,2022-12-02,14,37,L29998,SH29998,SUP29998
R029999,P23240,2023-11-26,171,16,L29999,SH29999,SUP29999
R030000,P06761,2023-02-06,623,30,L30000,SH30000,SUP30000
R030001,P04188,2023-05-22,180,17,L30001,SH30001,SUP30001
R030002,P22659,2023-11-12,261,12,L30002,SH30002,SUP30002
R030003,P20763,2023-07-14,103,14,L30003,SH30003,SUP30003
R030004,P12489,2023-12-13,514,46,L30004,SH30004,SUP30004
R030005,P19402,2023-06-02,472,4,L30005,SH30005,SUP30005
R030006,P19196,2023-02-09,402,1,L30006,SH30006,SUP30006
R030007,P13069,2022-09-08,680,23,L30007,SH30007,SUP30007
R030008,P14854,2023-04-23,694,37,L30008,SH30008,SUP30008
R030009,P03576,2022-10-13,376,28,L30009,SH30009,SUP30009
R030010,P24433,2023-12-04,934,14,L30010,SH30010,SUP30010
R030011,P30093,2022-02-10,913,48,L30011,SH30011,SUP30011
R030012,P05334,2023-05-30,53,19,L30012,SH30012,SUP30012
R030013,P01475,2022-07-26,788,20,L30013,SH30013,SUP30013
R030014,P15679,2022-10-07,965,47,L30014,SH30014,SUP30014
R030015,P08266,2022-06-07,348,17,L30015,SH30015,SUP30015
R030016,P32999,2022-11-04,171,14,L30016,SH30016,SUP30016
R030017,P30000,2023-10-30,592,0,L30017,SH30017,SUP30017
R030018,P05473,2023-05-07,432,6,L30018,SH30018,SUP30018
R030019,P11488,2023-05-13,555,42,L30019,SH30019,SUP30019
R030020,P00591,2023-02-03,178,7,L30020,SH30020,SUP30020
R030021,P25665,2022-02-10,907,8,L30021,SH30021,SUP30021
R030022,P17209,2022-06-21,212,44,L30022,SH30022,SUP30022
R030023,P08876,2023-07-28,502,26,L30023,SH30023,SUP30023
R030024,P25743,2023-05-29,818,32,L30024,SH30024,SUP30024
R030025,P04146,2022-05-10,344,20,L30025,SH30025,SUP30025
R030026,P23970,2022-04-13,540,25,L30026,SH30026,SUP30026
R030027,P08727,2023-08-08,354,43,L30027,SH30027,SUP30027
R030028,P19992,2023-04-03,269,49,L30028,SH30028,SUP30028
R030029,P27522,2022-05-18,962,28,L30029,SH30029,SUP30029
R030030,P23259,2023-12-30,520,14,L30030,SH30030,SUP30030
R030031,P21725,2023-03-17,990,7,L30031,SH30031,SUP30031
R030032,P32280,2022-07-23,534,30,L30032,SH30032,SUP30032
R030033,P23265,2022-05-17,344,7,L30033,SH30033,SUP30033
R030034,P06015,2022-01-28,486,32,L30034,SH30034,SUP30034
R030035,P02262,2022-10-26,736,34,L30035,SH30035,SUP30035
R030036,P05434,2023-03-26,387,43,L30036,SH30036,SUP30036
R030037,P05670,2023-03-25,91,43,L30037,SH30037,SUP30037
R030038,P09774,2022-11-06,110,20,L30038,SH30038,SUP30038
R030039,P05516,2022-03-17,244,16,L30039,SH30039,SUP30039
R030040,P04824,2022-06-03,711,15,L30040,SH30040,SUP30040
R030041,P22381,2024-01-01,225,34,L30041,SH30041,SUP30041
R030042,P08666,2022-02-21,635,42,L30042,SH30042,SUP30042
R030043,P33491,2023-01-19,29,3,L30043,SH30043,SUP30043
R030044,P26662,2023-08-16,875,49,L30044,SH30044,SUP30044
R030045,P09589,2022-07-13,762,41,L30045,SH30045,SUP30045
R030046,P29166,2022-02-20,571,15,L30046,SH30046,SUP30046
R030047,P23146,2023-02-15,680,40,L30047,SH30047,SUP30047
R030048,P31384,2023-05-12,621,8,L30048,SH30048,SUP30048
R030049,P04283,2023-10-05,305,47,L30049,SH30049,SUP30049
R030050,P33406,2023-04-25,623,39,L30050,SH30050,SUP30050
R030051,P13515,2022-05-31,659,10,L30051,SH30051,SUP30051
R030052,P07382,2023-12-21,587,38,L30052,SH30052,SUP30052
R030053,P21364,2022-09-23,471,26,L30053,SH30053,SUP30053
R030054,P32456,2023-08-09,655,50,L30054,SH30054,SUP30054
